assetId,filename,family,subjectId,aspectRatio,batchId,origin,simpleCommand
"VIS-CIV-LT-LOSS-TRADE-SYSTEM-DISRUPTION","VIS-CIV-LT-LOSS-TRADE-SYSTEM-DISRUPTION.webp","LOSS_TYPE_VIGNETTE","LOSS-TRADE-SYSTEM-DISRUPTION","1:01","CIV-VIS-B39","USER_SUPPLIED_CSV","继续 LOSS_TYPE_VIGNETTE 第二批 8 张"
"VIS-CIV-LT-LOSS-COMMUNICATION-BREAKDOWN","VIS-CIV-LT-LOSS-COMMUNICATION-BREAKDOWN.webp","LOSS_TYPE_VIGNETTE","LOSS-COMMUNICATION-BREAKDOWN","1:01","CIV-VIS-B39","USER_SUPPLIED_CSV","继续 LOSS_TYPE_VIGNETTE 第二批 8 张"
"VIS-CIV-LT-LOSS-INFRASTRUCTURE-ABANDONMENT","VIS-CIV-LT-LOSS-INFRASTRUCTURE-ABANDONMENT.webp","LOSS_TYPE_VIGNETTE","LOSS-INFRASTRUCTURE-ABANDONMENT","1:01","CIV-VIS-B39","USER_SUPPLIED_CSV","继续 LOSS_TYPE_VIGNETTE 第二批 8 张"
"VIS-CIV-LT-LOSS-RELIGIOUS-TRANSFORMATION","VIS-CIV-LT-LOSS-RELIGIOUS-TRANSFORMATION.webp","LOSS_TYPE_VIGNETTE","LOSS-RELIGIOUS-TRANSFORMATION","1:01","CIV-VIS-B40","USER_SUPPLIED_CSV","继续 LOSS_TYPE_VIGNETTE 第三批 8 张"
"VIS-CIV-LT-LOSS-CULTURAL-DISCONTINUITY","VIS-CIV-LT-LOSS-CULTURAL-DISCONTINUITY.webp","LOSS_TYPE_VIGNETTE","LOSS-CULTURAL-DISCONTINUITY","1:01","CIV-VIS-B40","USER_SUPPLIED_CSV","继续 LOSS_TYPE_VIGNETTE 第三批 8 张"
"VIS-CIV-LT-LOSS-LANGUAGE-DECLINE","VIS-CIV-LT-LOSS-LANGUAGE-DECLINE.webp","LOSS_TYPE_VIGNETTE","LOSS-LANGUAGE-DECLINE","1:01","CIV-VIS-B40","USER_SUPPLIED_CSV","继续 LOSS_TYPE_VIGNETTE 第三批 8 张"
"VIS-CIV-LT-LOSS-IDENTITY-RECONFIGURATION","VIS-CIV-LT-LOSS-IDENTITY-RECONFIGURATION.webp","LOSS_TYPE_VIGNETTE","LOSS-IDENTITY-RECONFIGURATION","1:01","CIV-VIS-B40","USER_SUPPLIED_CSV","继续 LOSS_TYPE_VIGNETTE 第三批 8 张"
"VIS-CIV-LT-LOSS-ABSORPTION-BY-OTHERS","VIS-CIV-LT-LOSS-ABSORPTION-BY-OTHERS.webp","LOSS_TYPE_VIGNETTE","LOSS-ABSORPTION-BY-OTHERS","1:01","CIV-VIS-B40","USER_SUPPLIED_CSV","继续 LOSS_TYPE_VIGNETTE 第三批 8 张"
"VIS-CIV-LT-LOSS-PARTIAL-CONTINUATION","VIS-CIV-LT-LOSS-PARTIAL-CONTINUATION.webp","LOSS_TYPE_VIGNETTE","LOSS-PARTIAL-CONTINUATION","1:01","CIV-VIS-B40","USER_SUPPLIED_CSV","继续 LOSS_TYPE_VIGNETTE 第三批 8 张"
"VIS-CIV-LT-LOSS-FORM-TRANSFORMATION","VIS-CIV-LT-LOSS-FORM-TRANSFORMATION.webp","LOSS_TYPE_VIGNETTE","LOSS-FORM-TRANSFORMATION","1:01","CIV-VIS-B40","USER_SUPPLIED_CSV","继续 LOSS_TYPE_VIGNETTE 第三批 8 张"
"VIS-CIV-LT-LOSS-LEGACY-IN-NEW-SYSTEMS","VIS-CIV-LT-LOSS-LEGACY-IN-NEW-SYSTEMS.webp","LOSS_TYPE_VIGNETTE","LOSS-LEGACY-IN-NEW-SYSTEMS","1:01","CIV-VIS-B40","USER_SUPPLIED_CSV","继续 LOSS_TYPE_VIGNETTE 第三批 8 张"
"VIS-CIV-INF-01","VIS-CIV-INF-01.webp","CIVILIZATION_INFRASTRUCTURE","INF-01","4:03","CIV-VIS-B41","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张"
"VIS-CIV-INF-02","VIS-CIV-INF-02.webp","CIVILIZATION_INFRASTRUCTURE","INF-02","4:03","CIV-VIS-B41","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张"
"VIS-CIV-INF-03","VIS-CIV-INF-03.webp","CIVILIZATION_INFRASTRUCTURE","INF-03","4:03","CIV-VIS-B41","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张"
"VIS-CIV-INF-04","VIS-CIV-INF-04.webp","CIVILIZATION_INFRASTRUCTURE","INF-04","4:03","CIV-VIS-B41","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张"
"VIS-CIV-INF-05","VIS-CIV-INF-05.webp","CIVILIZATION_INFRASTRUCTURE","INF-05","4:03","CIV-VIS-B41","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张"
"VIS-CIV-INF-06","VIS-CIV-INF-06.webp","CIVILIZATION_INFRASTRUCTURE","INF-06","4:03","CIV-VIS-B41","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张"
"VIS-CIV-INF-07","VIS-CIV-INF-07.webp","CIVILIZATION_INFRASTRUCTURE","INF-07","4:03","CIV-VIS-B41","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张"
"VIS-CIV-INF-08","VIS-CIV-INF-08.webp","CIVILIZATION_INFRASTRUCTURE","INF-08","4:03","CIV-VIS-B41","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张"
"VIS-CIV-INF-09","VIS-CIV-INF-09.webp","CIVILIZATION_INFRASTRUCTURE","INF-09","4:03","CIV-VIS-B41","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张"
"VIS-CIV-INF-10","VIS-CIV-INF-10.webp","CIVILIZATION_INFRASTRUCTURE","INF-10","4:03","CIV-VIS-B41","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张"
"VIS-CIV-INF-11","VIS-CIV-INF-11.webp","CIVILIZATION_INFRASTRUCTURE","INF-11","4:03","CIV-VIS-B42","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张"
"VIS-CIV-INF-12","VIS-CIV-INF-12.webp","CIVILIZATION_INFRASTRUCTURE","INF-12","4:03","CIV-VIS-B42","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张"
"VIS-CIV-INF-13","VIS-CIV-INF-13.webp","CIVILIZATION_INFRASTRUCTURE","INF-13","4:03","CIV-VIS-B42","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张"
"VIS-CIV-INF-14","VIS-CIV-INF-14.webp","CIVILIZATION_INFRASTRUCTURE","INF-14","4:03","CIV-VIS-B42","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张"
"VIS-CIV-INF-15","VIS-CIV-INF-15.webp","CIVILIZATION_INFRASTRUCTURE","INF-15","4:03","CIV-VIS-B42","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张"
"VIS-CIV-INF-16","VIS-CIV-INF-16.webp","CIVILIZATION_INFRASTRUCTURE","INF-16","4:03","CIV-VIS-B42","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张"
"VIS-CIV-INF-17","VIS-CIV-INF-17.webp","CIVILIZATION_INFRASTRUCTURE","INF-17","4:03","CIV-VIS-B42","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张"
"VIS-CIV-INF-18","VIS-CIV-INF-18.webp","CIVILIZATION_INFRASTRUCTURE","INF-18","4:03","CIV-VIS-B42","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张"
"VIS-CIV-INF-19","VIS-CIV-INF-19.webp","CIVILIZATION_INFRASTRUCTURE","INF-19","4:03","CIV-VIS-B42","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张"
"VIS-CIV-INF-20","VIS-CIV-INF-20.webp","CIVILIZATION_INFRASTRUCTURE","INF-20","4:03","CIV-VIS-B42","USER_SUPPLIED_CSV","继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张"
"VIS-CIV-MAP-01","VIS-CIV-MAP-01.webp","GEOGRAPHIC_BASE","MAP-01","16:09","CIV-VIS-B43","USER_SUPPLIED_CSV","继续 GEOGRAPHIC_BASE 第一批 10 张"
"VIS-CIV-MAP-02","VIS-CIV-MAP-02.webp","GEOGRAPHIC_BASE","MAP-02","16:09","CIV-VIS-B43","USER_SUPPLIED_CSV","继续 GEOGRAPHIC_BASE 第一批 10 张"
"VIS-CIV-MAP-03","VIS-CIV-MAP-03.webp","GEOGRAPHIC_BASE","MAP-03","16:09","CIV-VIS-B43","USER_SUPPLIED_CSV","继续 GEOGRAPHIC_BASE 第一批 10 张"
"VIS-CIV-MAP-04","VIS-CIV-MAP-04.webp","GEOGRAPHIC_BASE","MAP-04","16:09","CIV-VIS-B43","USER_SUPPLIED_CSV","继续 GEOGRAPHIC_BASE 第一批 10 张"
"VIS-CIV-MAP-05","VIS-CIV-MAP-05.webp","GEOGRAPHIC_BASE","MAP-05","16:09","CIV-VIS-B43","USER_SUPPLIED_CSV","继续 GEOGRAPHIC_BASE 第一批 10 张"
"VIS-CIV-MAP-06","VIS-CIV-MAP-06.webp","GEOGRAPHIC_BASE","MAP-06","16:09","CIV-VIS-B43","USER_SUPPLIED_CSV","继续 GEOGRAPHIC_BASE 第一批 10 张"
"VIS-CIV-MAP-07","VIS-CIV-MAP-07.webp","GEOGRAPHIC_BASE","MAP-07","16:09","CIV-VIS-B43","USER_SUPPLIED_CSV","继续 GEOGRAPHIC_BASE 第一批 10 张"
"VIS-CIV-MAP-08","VIS-CIV-MAP-08.webp","GEOGRAPHIC_BASE","MAP-08","16:09","CIV-VIS-B43","USER_SUPPLIED_CSV","继续 GEOGRAPHIC_BASE 第一批 10 张"
"VIS-CIV-MAP-09","VIS-CIV-MAP-09.webp","GEOGRAPHIC_BASE","MAP-09","16:09","CIV-VIS-B43","USER_SUPPLIED_CSV","继续 GEOGRAPHIC_BASE 第一批 10 张"
"VIS-CIV-MAP-10","VIS-CIV-MAP-10.webp","GEOGRAPHIC_BASE","MAP-10","16:09","CIV-VIS-B43","USER_SUPPLIED_CSV","继续 GEOGRAPHIC_BASE 第一批 10 张"
"VIS-CIV-HF-01","VIS-CIV-HF-01.webp","HISTORICAL_FIGURE","HF-01","4:05","CIV-VIS-B44","USER_SUPPLIED_CSV","继续 HISTORICAL_FIGURE 第一批 8 张"
"VIS-CIV-HF-02","VIS-CIV-HF-02.webp","HISTORICAL_FIGURE","HF-02","4:05","CIV-VIS-B44","USER_SUPPLIED_CSV","继续 HISTORICAL_FIGURE 第一批 8 张"
"VIS-CIV-HF-03","VIS-CIV-HF-03.webp","HISTORICAL_FIGURE","HF-03","4:05","CIV-VIS-B44","USER_SUPPLIED_CSV","继续 HISTORICAL_FIGURE 第一批 8 张"
"VIS-CIV-HF-04","VIS-CIV-HF-04.webp","HISTORICAL_FIGURE","HF-04","4:05","CIV-VIS-B44","USER_SUPPLIED_CSV","继续 HISTORICAL_FIGURE 第一批 8 张"
"VIS-CIV-HF-05","VIS-CIV-HF-05.webp","HISTORICAL_FIGURE","HF-05","4:05","CIV-VIS-B44","USER_SUPPLIED_CSV","继续 HISTORICAL_FIGURE 第一批 8 张"
"VIS-CIV-HF-06","VIS-CIV-HF-06.webp","HISTORICAL_FIGURE","HF-06","4:05","CIV-VIS-B44","USER_SUPPLIED_CSV","继续 HISTORICAL_FIGURE 第一批 8 张"
"VIS-CIV-HF-07","VIS-CIV-HF-07.webp","HISTORICAL_FIGURE","HF-07","4:05","CIV-VIS-B44","USER_SUPPLIED_CSV","继续 HISTORICAL_FIGURE 第一批 8 张"
"VIS-CIV-HF-08","VIS-CIV-HF-08.webp","HISTORICAL_FIGURE","HF-08","4:05","CIV-VIS-B44","USER_SUPPLIED_CSV","继续 HISTORICAL_FIGURE 第一批 8 张"
"VIS-CIV-HF-09","VIS-CIV-HF-09.webp","HISTORICAL_FIGURE","HF-09","4:05","CIV-VIS-B45","USER_SUPPLIED_CSV","继续 HISTORICAL_FIGURE 第二批 8 张"
"VIS-CIV-HF-10","VIS-CIV-HF-10.webp","HISTORICAL_FIGURE","HF-10","4:05","CIV-VIS-B45","USER_SUPPLIED_CSV","继续 HISTORICAL_FIGURE 第二批 8 张"
"VIS-CIV-HF-11","VIS-CIV-HF-11.webp","HISTORICAL_FIGURE","HF-11","4:05","CIV-VIS-B45","USER_SUPPLIED_CSV","继续 HISTORICAL_FIGURE 第二批 8 张"
"VIS-CIV-HF-12","VIS-CIV-HF-12.webp","HISTORICAL_FIGURE","HF-12","4:05","CIV-VIS-B45","USER_SUPPLIED_CSV","继续 HISTORICAL_FIGURE 第二批 8 张"
"VIS-CIV-HF-13","VIS-CIV-HF-13.webp","HISTORICAL_FIGURE","HF-13","4:05","CIV-VIS-B45","USER_SUPPLIED_CSV","继续 HISTORICAL_FIGURE 第二批 8 张"
"VIS-CIV-HF-14","VIS-CIV-HF-14.webp","HISTORICAL_FIGURE","HF-14","4:05","CIV-VIS-B45","USER_SUPPLIED_CSV","继续 HISTORICAL_FIGURE 第二批 8 张"
"VIS-CIV-HF-15","VIS-CIV-HF-15.webp","HISTORICAL_FIGURE","HF-15","4:05","CIV-VIS-B45","USER_SUPPLIED_CSV","继续 HISTORICAL_FIGURE 第二批 8 张"
"VIS-CIV-HF-16","VIS-CIV-HF-16.webp","HISTORICAL_FIGURE","HF-16","4:05","CIV-VIS-B45","USER_SUPPLIED_CSV","继续 HISTORICAL_FIGURE 第二批 8 张"
"VIS-CIV-FLAG-01","VIS-CIV-FLAG-01.webp","MODERN_FLAG","FLAG-01","3:02","CIV-VIS-B46","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第一批 10 张"
"VIS-CIV-FLAG-02","VIS-CIV-FLAG-02.webp","MODERN_FLAG","FLAG-02","3:02","CIV-VIS-B46","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第一批 10 张"
"VIS-CIV-FLAG-03","VIS-CIV-FLAG-03.webp","MODERN_FLAG","FLAG-03","3:02","CIV-VIS-B46","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第一批 10 张"
"VIS-CIV-FLAG-04","VIS-CIV-FLAG-04.webp","MODERN_FLAG","FLAG-04","3:02","CIV-VIS-B46","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第一批 10 张"
"VIS-CIV-FLAG-05","VIS-CIV-FLAG-05.webp","MODERN_FLAG","FLAG-05","3:02","CIV-VIS-B46","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第一批 10 张"
"VIS-CIV-FLAG-06","VIS-CIV-FLAG-06.webp","MODERN_FLAG","FLAG-06","3:02","CIV-VIS-B46","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第一批 10 张"
"VIS-CIV-FLAG-07","VIS-CIV-FLAG-07.webp","MODERN_FLAG","FLAG-07","3:02","CIV-VIS-B46","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第一批 10 张"
"VIS-CIV-FLAG-08","VIS-CIV-FLAG-08.webp","MODERN_FLAG","FLAG-08","3:02","CIV-VIS-B46","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第一批 10 张"
"VIS-CIV-FLAG-09","VIS-CIV-FLAG-09.webp","MODERN_FLAG","FLAG-09","3:02","CIV-VIS-B46","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第一批 10 张"
"VIS-CIV-FLAG-10","VIS-CIV-FLAG-10.webp","MODERN_FLAG","FLAG-10","3:02","CIV-VIS-B46","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第一批 10 张"
"VIS-CIV-FLAG-11","VIS-CIV-FLAG-11.webp","MODERN_FLAG","FLAG-11","3:02","CIV-VIS-B47","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第二批 10 张"
"VIS-CIV-FLAG-12","VIS-CIV-FLAG-12.webp","MODERN_FLAG","FLAG-12","3:02","CIV-VIS-B47","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第二批 10 张"
"VIS-CIV-FLAG-13","VIS-CIV-FLAG-13.webp","MODERN_FLAG","FLAG-13","3:02","CIV-VIS-B47","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第二批 10 张"
"VIS-CIV-FLAG-14","VIS-CIV-FLAG-14.webp","MODERN_FLAG","FLAG-14","3:02","CIV-VIS-B47","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第二批 10 张"
"VIS-CIV-FLAG-15","VIS-CIV-FLAG-15.webp","MODERN_FLAG","FLAG-15","3:02","CIV-VIS-B47","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第二批 10 张"
"VIS-CIV-FLAG-16","VIS-CIV-FLAG-16.webp","MODERN_FLAG","FLAG-16","3:02","CIV-VIS-B47","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第二批 10 张"
"VIS-CIV-FLAG-17","VIS-CIV-FLAG-17.webp","MODERN_FLAG","FLAG-17","3:02","CIV-VIS-B47","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第二批 10 张"
"VIS-CIV-FLAG-18","VIS-CIV-FLAG-18.webp","MODERN_FLAG","FLAG-18","3:02","CIV-VIS-B47","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第二批 10 张"
"VIS-CIV-FLAG-19","VIS-CIV-FLAG-19.webp","MODERN_FLAG","FLAG-19","3:02","CIV-VIS-B47","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第二批 10 张"
"VIS-CIV-FLAG-20","VIS-CIV-FLAG-20.webp","MODERN_FLAG","FLAG-20","3:02","CIV-VIS-B47","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第二批 10 张"
"VIS-CIV-FLAG-21","VIS-CIV-FLAG-21.webp","MODERN_FLAG","FLAG-21","3:02","CIV-VIS-B48","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第三批 4 张"
"VIS-CIV-FLAG-22","VIS-CIV-FLAG-22.webp","MODERN_FLAG","FLAG-22","3:02","CIV-VIS-B48","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第三批 4 张"
"VIS-CIV-FLAG-23","VIS-CIV-FLAG-23.webp","MODERN_FLAG","FLAG-23","3:02","CIV-VIS-B48","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第三批 4 张"
"VIS-CIV-FLAG-24","VIS-CIV-FLAG-24.webp","MODERN_FLAG","FLAG-24","3:02","CIV-VIS-B48","USER_SUPPLIED_CSV","继续 MODERN_FLAG 第三批 4 张"
"VIS-CIV-CA-T00-03-SECONDARY","VIS-CIV-CA-T00-03-SECONDARY.webp","CASE_SECONDARY","CA-T00-03","4:3","CIV-VIS-B15","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B15 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T01-01-SECONDARY","VIS-CIV-CA-T01-01-SECONDARY.webp","CASE_SECONDARY","CA-T01-01","4:3","CIV-VIS-B15","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B15 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T01-03-SECONDARY","VIS-CIV-CA-T01-03-SECONDARY.webp","CASE_SECONDARY","CA-T01-03","4:3","CIV-VIS-B15","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B15 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T02-01-SECONDARY","VIS-CIV-CA-T02-01-SECONDARY.webp","CASE_SECONDARY","CA-T02-01","4:3","CIV-VIS-B16","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B16 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T02-03-SECONDARY","VIS-CIV-CA-T02-03-SECONDARY.webp","CASE_SECONDARY","CA-T02-03","4:3","CIV-VIS-B16","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B16 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T02-04-SECONDARY","VIS-CIV-CA-T02-04-SECONDARY.webp","CASE_SECONDARY","CA-T02-04","4:3","CIV-VIS-B16","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B16 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T02-06-SECONDARY","VIS-CIV-CA-T02-06-SECONDARY.webp","CASE_SECONDARY","CA-T02-06","4:3","CIV-VIS-B16","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B16 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T03-01-SECONDARY","VIS-CIV-CA-T03-01-SECONDARY.webp","CASE_SECONDARY","CA-T03-01","4:3","CIV-VIS-B16","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B16 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T03-02-SECONDARY","VIS-CIV-CA-T03-02-SECONDARY.webp","CASE_SECONDARY","CA-T03-02","4:3","CIV-VIS-B16","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B16 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T03-03-SECONDARY","VIS-CIV-CA-T03-03-SECONDARY.webp","CASE_SECONDARY","CA-T03-03","4:3","CIV-VIS-B17","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B17 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T03-04-SECONDARY","VIS-CIV-CA-T03-04-SECONDARY.webp","CASE_SECONDARY","CA-T03-04","4:3","CIV-VIS-B17","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B17 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T03-05-SECONDARY","VIS-CIV-CA-T03-05-SECONDARY.webp","CASE_SECONDARY","CA-T03-05","4:3","CIV-VIS-B17","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B17 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T03-06-SECONDARY","VIS-CIV-CA-T03-06-SECONDARY.webp","CASE_SECONDARY","CA-T03-06","4:3","CIV-VIS-B17","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B17 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T04-01-SECONDARY","VIS-CIV-CA-T04-01-SECONDARY.webp","CASE_SECONDARY","CA-T04-01","4:3","CIV-VIS-B17","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B17 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T04-02-SECONDARY","VIS-CIV-CA-T04-02-SECONDARY.webp","CASE_SECONDARY","CA-T04-02","4:3","CIV-VIS-B17","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B17 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T04-03-SECONDARY","VIS-CIV-CA-T04-03-SECONDARY.webp","CASE_SECONDARY","CA-T04-03","4:3","CIV-VIS-B17","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B17 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T05-01-SECONDARY","VIS-CIV-CA-T05-01-SECONDARY.webp","CASE_SECONDARY","CA-T05-01","4:3","CIV-VIS-B18","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B18 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T05-04-SECONDARY","VIS-CIV-CA-T05-04-SECONDARY.webp","CASE_SECONDARY","CA-T05-04","4:3","CIV-VIS-B18","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B18 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T05-06-SECONDARY","VIS-CIV-CA-T05-06-SECONDARY.webp","CASE_SECONDARY","CA-T05-06","4:3","CIV-VIS-B18","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B18 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T06-01-SECONDARY","VIS-CIV-CA-T06-01-SECONDARY.webp","CASE_SECONDARY","CA-T06-01","4:3","CIV-VIS-B18","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B18 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T06-02-SECONDARY","VIS-CIV-CA-T06-02-SECONDARY.webp","CASE_SECONDARY","CA-T06-02","4:3","CIV-VIS-B18","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B18 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T06-03-SECONDARY","VIS-CIV-CA-T06-03-SECONDARY.webp","CASE_SECONDARY","CA-T06-03","4:3","CIV-VIS-B18","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B18 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T06-06-SECONDARY","VIS-CIV-CA-T06-06-SECONDARY.webp","CASE_SECONDARY","CA-T06-06","4:3","CIV-VIS-B19","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B19 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T07-01-SECONDARY","VIS-CIV-CA-T07-01-SECONDARY.webp","CASE_SECONDARY","CA-T07-01","4:3","CIV-VIS-B19","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B19 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T07-02-SECONDARY","VIS-CIV-CA-T07-02-SECONDARY.webp","CASE_SECONDARY","CA-T07-02","4:3","CIV-VIS-B19","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B19 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T07-03-SECONDARY","VIS-CIV-CA-T07-03-SECONDARY.webp","CASE_SECONDARY","CA-T07-03","4:3","CIV-VIS-B19","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B19 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T07-05-SECONDARY","VIS-CIV-CA-T07-05-SECONDARY.webp","CASE_SECONDARY","CA-T07-05","4:3","CIV-VIS-B19","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B19 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T07-06-SECONDARY","VIS-CIV-CA-T07-06-SECONDARY.webp","CASE_SECONDARY","CA-T07-06","4:3","CIV-VIS-B19","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B19 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T08-01-SECONDARY","VIS-CIV-CA-T08-01-SECONDARY.webp","CASE_SECONDARY","CA-T08-01","4:3","CIV-VIS-B19","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B19 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
